location,day,meal,zone,dish,ingredients
Segundo Dining Commons,Wednesday,Lunch,Pink,Chocolate Chip Cookie,"Vegan chocolate chip cookie (vegan chocolate chips [organic cane sugar, unsweetened chocolate, cocoa butter, soy lecithin, vanilla bean seeds], unbleached wheat flour, organic evaporated cane sugar, sustainable rspo palm oil shortening, vegan molasses, grape juice, rice dextrins, sea salt, pure vanilla, baking soda. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
Segundo Dining Commons,Wednesday,Dinner,Red,Grass-Fed Cheeseburger,"Cream co grass-fed beef patty, 4in Plain with Sesame Seeds Hamburger Bun (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, sugar, yeast, soybean oil. Contains 2% or less of vital wheat gluten, salt, ammonium sulfate, sodium stearoyl lactylate, ascorbic acid, monocalcium phosphate, calcium sulfate, enzymes, calcium propionate, sesame seeds), American Cheese (milk, cream, water, sodium citrate, salt, cheese culture, sorbic acid, citric acid, enzymes, soy lecithin, apo carotenal, beta carotene)"
Segundo Dining Commons,Wednesday,Dinner,Red,Spiced Cauliflower Taco with Mango Habanero Slaw,"Fresh cauliflower florets, 6in Flour Tortillas (enriched bleached flour [flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, vegetable shortening [interesterified and hydrogenated soybean oils]. Contains 2% or less of salt, baking soda, sodium acid pyrophosphate, distilled monoglycerides, enzymes, cellulose gum, fumaric acid, calcium propionate, sorbic acid), mango habanero salsa (Frozen mango chunks, 1/4in Diced Red Onions, 1/4in Diced Peeled Cucumbers, Fresh Whole Fresno Red Peppers, Bottled Lime Juice, Fresh Cilantro Sprigs, Fresh Whole Habanero Peppers, Coarse Flake Kosher Salt (salt, yellow prussiate of soda)), chipotle aioli (Vegan mayonnaise (soybean oil, water, organic distilled vinegar, contains less than 2% of salt, modified food starch, cane sugar, spice, natural flavor, lemon juice concentrate, calcium disodium edta, oleoresin paprika), Bottled Lime Juice, Chipotle Peppers in Adobo Sauce (water, tomato paste, dried Chipotle peppers, distilled vinegar, corn oil. Contains 2% or less of iodized salt, potassium iodate, corn starch, onion powder, garlic powder, spices), Whole Peeled Garlic Cloves, Fresh Cilantro Sprigs, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda)), Shredded Red and Green Cabbage 50/50, Pouched Diced Fire Roasted Tomatoes (fire roasted tomatoes, tomato juice, sea salt, calcium chloride, naturally delivered citric acid), harissa pickled onion (Tap water, 1/4in Sliced Red Onions, Red Wine Vinegar (red wine vinegar, potassium metabisulfite, diluted with water to 5% acidity), Vegan Fine Granulated White Sugar, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Whole Green Jalapeno Peppers, Ground Cumin, Smoked Paprika (paprika, silicon dioxide), Ground Cayenne Pepper), Whole Peeled Garlic Cloves, Bottled Lemon Juice, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Cilantro Micro Greens, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Coarse Ground Black Pepper, Ground Cayenne Pepper, Ground Cumin, Dried Dark Chili Powder (chili pepper, spices, salt, silicon dioxide, garlic), Smoked Paprika (paprika, silicon dioxide), garnish/service, spicy tomato sauce"
Segundo Dining Commons,Wednesday,Dinner,Red,Shoestring Potatoes,"1/4in frozen (shoestring) potatoes (potatoes, vegetable oil [soybean, canola, cottonseed, and/or sunflower], modified food starch. contains less than 2% of dextrose, sodium acid pyrophosphate, sodium bicarbonate, rice flour, salt, xanthan gum, disodium dihydrogen pyrophosphate), Rice Bran Fryer Oil (NGMO rice bran oil, RDW), seasoned salt (Iodized granulated salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Onion Powder (onion powder), Granulated Garlic, Domestic Paprika (paprika, silicon dioxide), Vegan Fine Granulated White Sugar, Ground White Pepper)"
Segundo Dining Commons,Wednesday,Dinner,Yellow,Chicken Lapchong,"Fresh chicken thigh sliced halal, 1/4in Sliced Yellow Onions, Lapchong (Chinese Pork Sausage) (pork, pork fat, sugar, soy sauce [water, wheat, soybeans, salt, alcohol], sodium nitrite, sodium erythorbate, stuffed in a beef collagen casing), vegetable broth (Tap water, Liquid Vegetable Soup Base (tomato juice from concentrate, salt, yeast extract, sugar, potato starch, contains 2% or less of carrot extract, natural flavors)), Regular Soy Sauce (water, soybeans, wheat, salt. Contains less than 1% of sodium benzoate), Sliced Button Mushrooms, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Whole Green Onions, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Sesame Oil, Cornstarch, Vegan Light Brown Sugar, Fresh Whole Peeled Ginger, Whole Peeled Garlic Cloves, Dried Crushed Red Pepper Flakes"
Segundo Dining Commons,Wednesday,Dinner,Yellow,Jasmine Rice,"Tap water, Dried White Jasmine Rice"
Segundo Dining Commons,Wednesday,Dinner,Yellow,Combo Pizza,"Raw ready stretch pizza dough (enriched unbleached wheat flour [wheat flour, niacin, ferrous sulfate, thiamin mononitrate, enzyme, riboflavin, folic acid], water, yeast. contains less than 2% of palm oil, buttermilk, salt, sugar, soybean oil, baking soda, sodium aluminum phosphate, cheddar cheese [milk, cheese cultures, salt, enzymes], low moisture part skim mozzarella cheese [pasteurized part skim milk, cheese culture, salt, enzyme], whey powder, garlic powder, guar gum, malted barley flour, dextrose, xanthan gum, datem, sodium phosphate, lactic acid, enzyme, ascorbic acid. per manufacturer, may contain egg), pizza sauce (Canned coarse ground peeled pear tomatoes (tomatoes, tomato puree, salt, citric acid), Whole Peeled Garlic Cloves, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Ground Cayenne Pepper, Italian Seasoning (marjoram, thyme, rosemary, savory, sage, oregano, basil), Coarse Ground Black Pepper, Dried Whole Thyme Leaves, Dried Whole Marjoram Leaves, Dried Mediterranean Oregano Leaves, Dried Basil Leaves (dried basil)), Shredded Whole Milk Mozzarella Cheese (pasteurized milk, cheese cultures, salt, enzymes), Shredded Parmesan Cheese (pasteurized part skim cow's milk, cheese cultures, salt, enzymes, potato starch, powdered cellulose, natamycin), Sliced Genoa Salami (pork, beef, salt. Contains 2% or less of dextrose, water, natural spices, sodium ascorbate, lactic acid starter culture, sodium nitrite, garlic powder, BHA, BHT, citric acid), Italian Cooked Sausage Topping (pork, water, spices, salt, sugar, flavorings), Pepperoni Halal Sliced (chicken, beef, turkey, salt. Contains 2% or less of water, dextrose, spices, smoke flavoring, flavoring, garlic powder, oleoresin of paprika, rosemary extract, sodium ascorbate, spice extractive, citric acid, lactic acid starter culture, BHA, BHT, sodium nitrite), sautéed cremini mushrooms (Sliced cremini mushrooms, White Cooking Wine (wine, water, neutral spirits, salt, tartaric acid, citric acid, potassium sorbate, potassium metabisulfite, caramel color), Canola Salad Oil, Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Sage Leaves), 1/2in Diced Green Bell Peppers, 1/4in Diced Red Onions, garlic infused oil (Canola salad oil, Granulated Garlic, Italian Seasoning (marjoram, thyme, rosemary, savory, sage, oregano, basil))"
Segundo Dining Commons,Wednesday,Dinner,Yellow,Cheese Phesto Pizza,"Raw ready stretch pizza dough (enriched unbleached wheat flour [wheat flour, niacin, ferrous sulfate, thiamin mononitrate, enzyme, riboflavin, folic acid], water, yeast. contains less than 2% of palm oil, buttermilk, salt, sugar, soybean oil, baking soda, sodium aluminum phosphate, cheddar cheese [milk, cheese cultures, salt, enzymes], low moisture part skim mozzarella cheese [pasteurized part skim milk, cheese culture, salt, enzyme], whey powder, garlic powder, guar gum, malted barley flour, dextrose, xanthan gum, datem, sodium phosphate, lactic acid, enzyme, ascorbic acid. per manufacturer, may contain egg), Shredded Whole Milk Mozzarella Cheese (pasteurized milk, cheese cultures, salt, enzymes), arugula phesto spread (Canola and olive oil blend 90/10 (canola oil, extra virgin olive oil), Wild Arugula Leaves, Fresh Basil Leaves, Whole Peeled Garlic Cloves, Roasted Sunflower Seeds (sunflower kernels, sunflower oil and/or cottonseed oil), Bottled Lemon Juice, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate), Shaker Ground Black Pepper), Shredded Parmesan Cheese (pasteurized part skim cow's milk, cheese cultures, salt, enzymes, potato starch, powdered cellulose, natamycin), garlic infused oil (Canola salad oil, Granulated Garlic, Italian Seasoning (marjoram, thyme, rosemary, savory, sage, oregano, basil))"
Segundo Dining Commons,Wednesday,Dinner,Blue,Taco Bar with Carnitas,"Soyrizo fajita mix (Fresh sliced peppers and onions (fajita mix), Soy Chorizo Sausage Crumbles (water, organic textured soy protein [soy flour], organic soybean oil, organic distilled vinegar, organic seasoning [organic chile pepper, organic spices, salt, organic paprika, organic dextrose, organic Ancho chile powder, organic onion powder, organic garlic powder, sea salt, natural extractives of paprika], salt, organic caramel color, natural extractives of paprika)), roasted house salsa (Russell ranch tomatoes (Whole roma tomatoes), Fresh Whole Green Jalapeno Peppers, Whole Peeled Yellow Onions, Fresh Whole Fresno Red Peppers, Whole Peeled Garlic Cloves, Canola Salad Oil, Fresh Whole Habanero Peppers, Fresh Cilantro Sprigs, Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate)), pork carnitas (Frozen pork carnitas (pork marinated with up to 10% solution of water, salt, orange juice concentrate, sodium phosphate, garlic powder, paprika, caramel color)), flour tortilla (6in flour tortillas (enriched bleached flour [flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, vegetable shortening [interesterified and hydrogenated soybean oils]. contains 2% or less of salt, baking soda, sodium acid pyrophosphate, distilled monoglycerides, enzymes, cellulose gum, fumaric acid, calcium propionate, sorbic acid)), shredded monterey jack cheese (Shredded feather monterey jack cheese (monterey jack cheese [pasteurized milk, cheese culture, salt, enzymes], potato starch, powdered cellulose)), diced tomatoes (3/8in diced tomatoes), sour cream (Sour cream (cultured cream. contains less than 2% of whey, modified corn starch, sodium tripolyphosphate, carrageenan, calcium sulfate, locust bean gum, guar gum, potassium sorbate)), corn tortilla (6in white corn tortillas (water, stone ground corn masa flour, stone ground fresh corn. contains less than 2% of cellulose gum, fumaric acid, potassium sorbate, calcium propionate, propionic acid, phosphoric acid, guar gum, sorbic acid, trace of lime)), diced yellow onions (1/4in diced yellow onions), shredded lettuce (Shredded iceberg lettuce), lime wedges (Fresh whole limes), chopped cilantro (Fresh fine chopped cilantro)"
Segundo Dining Commons,Wednesday,Dinner,Green,Salad Bar,"Sesame dressing (Toasted sesame dressing (water, inverted sugar, soybean oil and/or canola oil, rice vinegar, sesame oil, ginger, salt, contains less than 2% of citric acid, dehydrated lemon peel, dehydrated orange peel, hydrolyzed corn protein, lemon juice concentrate, modified corn starch, natural flavors, phosphoric acid, sesame seeds, soy sauce [water, wheat, soybeans, salt, alcohol], spices [contains mustard], xanthan gum)), ranch dressing (Ranch dressing (soybean oil, water, cultured low fat buttermilk, ranch seasoning and spices [salt, modified food starch, monosodium glutamate, sugar, dried garlic, dried onion, natural and artificial flavor {includes milk, soybean}, whey protein concentrate, corn syrup, spices, xanthan gum, sorbic acid and calcium disodium edta as preservatives, citric acid, calcium stearate], egg yolks, contains less than 2% of distilled vinegar, salt, xanthan gum, phosphoric acid, natural flavor [includes milk])), italian dressing (Fat free italian dressing (water, distilled vinegar, sugar, salt. contains less than 2% of modified food starch, garlic juice, dried garlic, dried onion, xanthan gum, sodium benzoate, potassium sorbate, dried red bell pepper, spices, phosphoric acid, soybean oil, extractive of carrot)), balsamic vinaigrette dressing (Balsamic vinaigrette dressing (water, high fructose corn syrup, balsamic vinegar, red wine vinegar, vegetable oil [soybean and canola], olive oil. contains less than 2% of salt, dried garlic, xanthan gum, spice, sodium alginate, propylene glycol alginate, calcium disodium edta)), caesar tuscan dressing (Caesar dressing (water, vegetable oil [soybean and/or canola oil], whole egg, parmesan cheese [pasteurized part skim milk, cheese culture, salt, enzymes], corn vinegar, salt, sugar, spices [mustard], anchovy paste [anchovies in salt, olive oil, acetic acid], egg yolks, distilled vinegar, dehydrated garlic, citric acid, natural flavors [from soy], lemon juice concentrate, extractive of rice, xanthan gum, dehydrated onion, sodium benzoate, sodium citrate, calcium disodium edta)), garbanzo beans (Canned garbanzo beans (prepared chickpeas, water, salt, calcium chloride, disodium edta)), kidney beans (Canned red kidney beans (dark red kidney beans, water, sugar, salt, calcium chloride, disodium edta)), tofu (Firm tofu), croutons (Seasoned homestyle crouton (enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], canola and/or sunflower oil [with rosemary extract and ascorbic acid {to preserve freshness}], whey, salt, sugar, yeast, 2% or less of spices, dehydrated parsley, onion powder, paprika [color], turmeric [color], extractive of paprika [color], spice extractive, enzymes)), sliced cucumbers (1/4in sliced cucumbers), spring mix (Spring mix), baby spinach (Baby spinach leaves), julienned red onions (Julienned red onions), sliced cremini mushrooms (Sliced cremini mushrooms), corn kernels (Frozen corn kernels (sweet white corn)), julienned tri-colored peppers (Julienned tri-color bell peppers), shredded orange carrots (Shredded orange carrots), shredded cheddar cheese (Shredded feather yellow mild cheddar cheese (cultured milk, salt, enzymes, annatto, potato starch, natamycin)), diagonal cut celery (Diagonal cut celery), caesar salad (Creamy caesar dressing (water, vegetable oil [soybean and/or canola oil], whole egg, parmesan cheese [pasteurized part skim milk, cheese culture, salt, enzymes], corn vinegar, salt, sugar, spices [mustard], anchovy paste [anchovies in salt, olive oil, acetic acid], egg yolks, distilled vinegar, dehydrated garlic, citric acid, natural flavors [from soy], lemon juice concentrate, extractive of rice, xanthan gum, dehydrated onion, sodium benzoate, sodium citrate, calcium disodium edta), Chopped Romaine Lettuce, Shredded Parmesan Cheese (pasteurized part skim cow's milk, cheese cultures, salt, enzymes, potato starch, powdered cellulose, natamycin), Seasoned Homestyle Crouton (enriched flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], canola and/or sunflower oil [with rosemary extract and ascorbic acid {to preserve freshness}], whey, salt, sugar, yeast, 2% or less of spices, dehydrated parsley, onion powder, paprika [color], turmeric [color], extractive of paprika [color], spice extractive, enzymes)), roasted broccoli (Fresh broccoli florets, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Coarse Ground Black Pepper), boiled eggs (Whole large white eggs), diced tomatoes (3/8in diced tomatoes), sliced black olives (Canned sliced black olives (ripe olives, water, salt, ferrous gluconate))"
Segundo Dining Commons,Wednesday,Dinner,Green,Deli Bar,"Sliced white bread (Sliced white bread (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid], water, yeast, sugar, contains 2% or less of each of the following: salt, soybean oil, yeast nutrient [ammonium sulfate], dough conditioners [sodium stearoyl lactylate, ascorbic acid, monocalcium phosphate], extract of malted barley, dextrose, calcium propionate [mold inhibitor], enzymes)), wheat bread (Sliced wheat bread (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid], water, whole wheat flour, yeast, sugar. contains 2% or less of salt, vegetable oil [canola and/or soy], yeast nutrient [ammonium sulfate], dough conditioners [sodium stearoyl lactylate, ascorbic acid, monocalcium phosphate], caramel color, extract of malted barley, dextrose, calcium propionate, calcium sulfate, enzymes)), sourdough bread (Sliced sourdough bread (unbleached enriched flour [wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid], water, yeast, wheat gluten. contains 2% or less of acetic acid, lactic acid, fumaric acid, soybean oil, high fructose corn syrup, sugar, salt, calcium propionate and potassium sorbate, datem, wheat flour, calcium sulfate, ascorbic acid, enzymes)), nine grain bread (Sliced nine grain bread (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid], water, granola mix [wheat, oats, triticale, barley, amaranth, rye, wheat germ, flax seeds, sunflower seeds, cornmeal], yeast, sugar, vital wheat gluten, brown sugar. contains 2% or less of vegetable oil [canola and/or soy], raisin paste, sunflower seeds, cultured wheat flour, distilled vinegar, xanthan gum, salt, ascorbic acid, calcium sulfate, enzymes, nonfat dry milk, soy flour)), sliced multigrain bread (Sliced multigrain bread (water, enriched unbleached flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], whole wheat flour, nine grain mix [blended wheat, barley, corn, millet, soybeans, rye, oats, rice, and flaxseed], sugar, flaxseed. contains 2% or less of oats, molasses, extra virgin olive oil, canola oil, sea salt, millet seeds, sunflower seeds, yeast, enzymes, ascorbic acid, caramel color)), sliced muenster cheese (Presliced muenster cheese (cultured pasteurized milk, salt, annatto, enzymes)), sliced monterey jack cheese (Presliced monterey jack cheese (pasteurized milk, cheese cultures, salt, enzymes)), swiss cheese (Presliced deli swiss cheese (pasteurized part-skim milk, cheese culture, salt, enzymes)), sliced pepper jack cheese (.5oz presliced pepper jack cheese (pasteurized milk, jalapeno peppers, cheese culture, salt, enzymes)), sliced cheddar cheese (3/4oz sliced cheddar cheese (pasteurized milk, cheese cultures, salt, enzymes)), sliced provolone cheese (3/4oz presliced provolone cheese (cultured pasteurized milk, salt, enzymes)), monterey pepper jack cheese (.75oz presliced monterey pepper jack cheese (pasteurized milk, red and green jalapeno peppers, cheese culture, salt, enzymes)), sliced smoked turkey (Presliced deli smoked turkey halal (turkey breast meat, water. contains 2% or less of salt, vinegar, sugar)), sliced smoked ham (Presliced deli smoked ham (ham. cured with water, salt, sugar, dextrose, sodium phosphates, sodium erythorbate, sodium nitrite)), sliced roast beef (Bottom round sliced roast beef (beef, water, vinegar, salt, natural flavorings, sodium phosphate. rubbed with salt, natural flavorings, caramel color)), sliced genoa salami (Sliced genoa salami (pork, beef, salt. contains 2% or less of dextrose, water, natural spices, sodium ascorbate, lactic acid starter culture, sodium nitrite, garlic powder, bha, bht, citric acid)), sliced salami (Sliced pastrami (beef, smoke flavoring, caramel color, spices, salt, sugar. cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrite, flavoring))"
Segundo Dining Commons,Wednesday,Dinner,Green,Sicilian Pasta Salad,"Sicilian pasta salad (enriched pasta [durum wheat semolina, tomato powder, spinach powder, niacin, ferrous lactate, thiamin mononitrate, riboflavin, folic acid], kidney beans, soybean oil, garbanzo beans, black olives, artichoke hearts, red bell pepper, yellow bell pepper, pepperoncini [italian hot peppers], vinegar, green olives stuffed with pimentos, sugar, sun dried tomatoes, red onion, balsamic vinegar, dressing [sugar, salt, sodium citrate, dehydrated garlic, dehydrated onion, spice, carrot, xanthan gum, natural flavor, soy sauce [wheat, soybeans, salt], garlic, salt, natural flavors)"
Segundo Dining Commons,Wednesday,Dinner,Green,Chipotle Bacon Potato Salad,(inactive) chipotle bacon potato salad
Segundo Dining Commons,Wednesday,Dinner,Green,Tuna Salad,"Precooked wild ahi yellowfin tuna (albacore tuna, water, salt), Heavy Duty Mayonnaise (soybean oil, water, corn syrup, egg yolks, distilled vinegar. Contains less than 2% of salt, mustard seed, calcium disodium EDTA), 1/4in Diced Celery, Sweet Green Pickle Relish (pickles, high fructose corn syrup, corn syrup, distilled vinegar, salt. Contains less than 2% of xanthan gum, spices, sodium benzoate, natural flavor, dehydrated red pepper, turmeric, polysorbate 80), 1/4in Diced Yellow Onions, Dijon Mustard (distilled white vinegar, mustard seed, water, salt, white wine, citric acid, tartaric acid, fruit pectin, sugar, spices), Bottled Lemon Juice, Ground White Pepper"
Segundo Dining Commons,Wednesday,Dinner,Green,Traditional Hummus,"Traditional hummus (cooked chickpeas, water, sesame tahini, olive oil. contains 2% or less of lemon juice, salt, garlic puree [garlic, citric acid, ascorbic acid], spices. per manufacturer, may contain soy)"
Segundo Dining Commons,Wednesday,Dinner,Green,Five Bean Chili,"Five bean vegan chili soup (daylight) (water, pinto beans, black beans, kidney beans, carrots, celery, corn, diced tomatoes [vine ripened fresh tomatoes, tomato juice, salt, calcium chloride, citric acid], tomato puree [fresh vine ripened california tomatoes, citric acid], white beans, tomato paste [vine ripened fresh tomatoes, citric acid], red bell pepper, garbanzo beans, onion, pasilla pepper, chipotle sauce [chili peppers, chipotle, natural flavor, salt, citric acid], brown sugar, lemon juice, sea salt, garlic, non-gmo canola oil, smoked paprika, cumin, hickory liquid smoke [water, natural hickory smoke flavor], cultured dextrose, oregano, chili powder, cinnamon)"
Segundo Dining Commons,Wednesday,Dinner,Green,Mexican Chicken Tortilla Soup,"Mexican chicken tortilla soup (daylight) (chicken broth, tomato puree [tomatoes, tomato puree, citric acid], chicken breast [chicken breast with rib meat, water, potato starch, salt, sugar, granulated garlic, black pepper], corn tortillas [water, stone ground corn masa flour, stone ground fresh corn. contains less than 2% of each of the following: cellulose gum, fumaric acid, potassium sorbate, calcium propionate, propionic acid, phosphoric acid, guar gum, sorbic acid, trace of lime], onion, red bell pepper, tomatoes, cilantro, tomato paste [vine-ripened fresh tomatoes, citric acid], sea salt, basil, jalapeno pepper, canola oil, cumin, hot sauce [aged cayenne red peppers, distilled vinegar, water, salt and garlic powder], cultured dextrose, chili powder, black pepper, oregano)"
Segundo Dining Commons,Wednesday,Dinner,Purple,Roasted New York Striploin,"New york striploin (Raw beef striploin), Dijon Mustard (distilled white vinegar, mustard seed, water, salt, white wine, citric acid, tartaric acid, fruit pectin, sugar, spices), Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Whole Rosemary Sprigs, Shaker Ground Black Pepper"
Segundo Dining Commons,Wednesday,Dinner,Purple,White Beans with Kale,"Canned small white beans (small white beans, water, salt, calcium chloride), 1/2in Diced Celery, 1/4in Diced Red Onions, 3/8in Diced Tomatoes, Fresh Shredded Kale, Red Wine Vinegar (red wine vinegar, potassium metabisulfite, diluted with water to 5% acidity), Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Fresh Italian Parsley Sprigs, Coarse Ground Black Pepper, Dried Whole Thyme Leaves, Rubbed Sage"
Segundo Dining Commons,Wednesday,Dinner,Purple,Lemon Roasted Carrots,"Carrot stick, Bottled Lemon Juice, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Shaker Ground Black Pepper"
Segundo Dining Commons,Wednesday,Dinner,Purple,Roasted Fingerling Potatoes,"Fresh whole fingerling potatoes, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Coarse Flake Kosher Salt (salt, yellow prussiate of soda), Coarse Ground Black Pepper"
Segundo Dining Commons,Wednesday,Dinner,Pink,Carrot Cake,"Frozen carrot cake (sugar, enriched bleached flour [wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid], carrots, eggs, vegetable oil [soybean and palm oils], cream cheese [pasteurized milk and cream, cheese culture, salt, carob bean gum], walnuts, crushed pineapple [pineapple, unsweetened pineapple juice, ascorbic acid]. contains 2% or less of margarine [palm oil, water, soybean oil, salt, mono- and diglycerides, artificial flavor, annatto, calcium disodium edta, vitamin a palmitate], modified corn starch, high fructose corn syrup, whey, cinnamon, pecans, corn syrup, salt, sodium acid pyrophosphate, baking soda, monocalcium phosphate, mono- and diglycerides, corn starch, cocoa processed with alkali, natural and artificial flavors, polysorbate 60, soy lecithin)"
Segundo Dining Commons,Wednesday,Dinner,Pink,Tiramisu,"Frozen tiramisu cake (mascarpone cheese [cream, milk, citric acid], topping [water, palm kernel oil, coconut oil, high fructose corn syrup, sugar. contains less than 2% of sodium caseinate, dextrose, polysorbate 60, sorbitan monostearate, guar gum, xanthan gum, beta carotene], water, lady finger cookies [wheat flour, sugar, eggs, sodium carbonate acid, ammonium carbonate acid, glucose syrup, natural flavoring, salt], sugar, egg yolks, coffee liquor, cocoa powder, instant coffee, brandy liquor, modified food starch, whip stabilizer [sugar, corn starch, xanthan gum, sodium bicarbonate, citric acid, carob bean gum]. per manufacturer, produced in a facility that also processes peanuts and tree nuts)"
Segundo Dining Commons,Wednesday,Dinner,Pink,Snickerdoodle Cookie,"2oz snickerdoodle cookie (unbleached wheat flour, pure cane sugars, butter [made from milk], pasteurized eggs, crème of tartar, sea salt, baking soda, pure vanilla, cinnamon. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
Segundo Dining Commons,Wednesday,Dinner,Pink,Dark Chocolate Cranberry Cookie,"Dark chocolate cranberry cookie (unbleached wheat flour, pure cane sugars, guittard bittersweet chocolate [fair trade cocoa beans, sugar, sunflower lecithin, pure vanilla], dried cranberries, butter [made from milk], eggs [pasteurized, may contain citric acid], grape juice, rice dextrins, pure vanilla, baking soda, sea salt. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
Segundo Dining Commons,Wednesday,Dinner,Pink,Oatmeal Raisin Cookie,"Vegan oatmeal raisin cookie (oatmeal, organic evaporated cane sugar, california raisins, unbleached wheat flour, non-hydrogenated palm oil shortening [rspo], grape juice, rice dextrins, pure vanilla, cinnamon, sea salt, baking soda. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
Segundo Dining Commons,Wednesday,Dinner,Pink,Chocolate Chip Cookie,"Vegan chocolate chip cookie (vegan chocolate chips [organic cane sugar, unsweetened chocolate, cocoa butter, soy lecithin, vanilla bean seeds], unbleached wheat flour, organic evaporated cane sugar, sustainable rspo palm oil shortening, vegan molasses, grape juice, rice dextrins, sea salt, pure vanilla, baking soda. per manufacturer, this product is made in a facility that uses peanuts, tree nuts, milk, and soy)"
Segundo Dining Commons,Thursday,Breakfast,Red,Spicy Sidewinder Potato with Fried Egg,"Frozen beer battered sidewinder potato (potatoes, vegetable oil [soybean, canola, cottonseed, and/or sunflower], enriched flour [bleached wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid]. contains less than 2% of beer, cellulose gum, cornstarch, dextrin, dextrose, modified food starch, sodium acid pyrophosphate, sodium bicarbonate, rice flour, salt, disodium dihydrogen pyrophosphate), Pouched Diced Fire Roasted Tomatoes (fire roasted tomatoes, tomato juice, sea salt, calcium chloride, naturally delivered citric acid), fried eggs to order (Whole large white eggs, Canola Salad Oil), 1/4in Sliced Yellow Onions, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Rice Bran Fryer Oil (NGMO rice bran oil, RDW), Red Wine Vinegar (red wine vinegar, potassium metabisulfite, diluted with water to 5% acidity), Julienned Red Bell Peppers, garlic mash (Whole peeled garlic cloves, Canola and Olive Oil Blend 90/10 (canola oil, extra virgin olive oil), Iodized Granulated Salt (salt, sodium silicoaluminate, dextrose, potassium iodine, sodium bicarbonate)), Fresh Cilantro Sprigs, Honey, Dried Dark Chili Powder (chili pepper, spices, salt, silicon dioxide, garlic), Smoked Paprika (paprika, silicon dioxide), Ground Cayenne Pepper, Dried Crushed Red Pepper Flakes, bravas sauce"
Segundo Dining Commons,Thursday,Breakfast,Red,Scrambled Egg,"Liquid whole eggs (cage-free whole eggs, citric acid), Canola Salad Oil"
Segundo Dining Commons,Thursday,Breakfast,Red,Chicken Apple Breakfast Sausage,"Apple chicken sausage (chicken, dehydrated apple, flavorings [salt, sugar, dextrose, spices, cultured whey, paprika], water, in a sheep casing)"
Segundo Dining Commons,Thursday,Breakfast,Red,Fried Tater Tots,"Tater tots (potatoes, vegetable oil [soybean, canola, and/or cottonseed oils]. contains less than 2% of dextrose, salt, disodium dihydrogen pyrophosphate), Rice Bran Fryer Oil (NGMO rice bran oil, RDW)"
